equity
1000641.4634000001
1001489.1634000001
1001155.2734000001
1001037.6334
999480.6334
999584.4334000001
1000011.7434
1000141.4934
1000577.4534000001
1002316.1034
1004181.0434000001
1003736.4334000001
1003475.2034000001
1002585.9834
999639.7934000001
1000077.4834
1000406.1834000001
1001096.4534000001
1000800.6234
1000274.7034000001
999606.9234000001
1000103.4334000001
1000060.1834000001
1000565.3434000001
1001137.9734000001
1001700.2234000001
1001828.2434
1000916.5334000001
1002354.1634000001
1002736.4934
1003867.9134000001
1000399.2634
1005021.97582
997737.564365
998573.8407849999
1006020.5588949999
1005813.4848699999
1005362.4417399999
1005669.9697149999
1005478.3570949999
1004823.0248149999
1004413.654675
1004383.3149299999
1004477.7457549999
1004693.2761699999
1004576.7958499999
1004439.9863249998
999038.5302549999
1003442.0353899999
1003726.7478399999
1000543.3800249998
1001704.4667099998
997882.2660449998
998272.4749299998
1003373.9087849997
1003253.4423749998
1003039.7664999998
1002842.4209149998
1003026.1858749997
1002901.4204199997
1002944.0054299997
1003183.2300949997
1002934.5844449996
1002793.5695049996
1003067.3345849996
1002684.5091699996
1002552.0291699996
999304.1991699997
1003034.3391699996
999689.2191699996
1002916.3491699996
1001456.9991699996
1001485.9791699996
1001154.7791699996
1001088.5391699997
1000312.2891699997
1000088.7291699996
999890.0091699996
999643.6791699997
999858.9591699996
999800.9991699996
999738.8991699996
999827.9091699996
999614.6991699997
999633.3291699996
999689.2191699996
1005263.7291699996
998892.2691699996
998979.2091699996
997906.9491699997
998012.5191699996
999196.5591699997
999552.5991699996
999585.7191699996
1000421.9991699996
1000113.5691699996
999575.3691699996
999326.9691699996
999722.3391699996
999070.2891699997
998492.7591699996
998426.5191699996
998318.8791699996
998902.6191699996
1004133.5091699996
1002549.9591699996
998712.1791699997
997919.3691699996
997931.7891699997
997726.8591699996
997695.8091699997
997360.4691699996
997319.0691699996
997453.6191699996
997083.0891699996
995561.6391699996
995453.9991699996
995207.6691699997
995538.8691699996
995698.2591699996
995952.8691699996
998875.7091699996
1002848.0391699997
1005247.1691699997
1003007.4291699997
998184.3291699996
999026.8191699996
999281.4291699997
997693.7391699996
998140.8591699996
998855.0091699996
998906.7591699996
998463.7791699996
998770.1391699996
998944.0191699996
998710.1091699996
999084.7791699996
998821.8891699996
998780.4891699996
1004237.0091699996
1002386.4291699997
1002518.9091699996
1005913.7091699996
998898.4791699996
998550.7191699996
997799.3091699997
998550.7191699996
999914.8491699996
997958.6991699997
998105.6691699997
999351.8091699997
999502.9191699997
998124.2991699997
998420.3091699997
997741.3491699996
997565.3991699996
995422.9491699996
995576.1291699996
994946.8491699996
995060.6991699996
1001388.6891699997
1003036.4091699996
999312.4791699996
1003545.6291699996
997528.1391699996
997474.3191699996
999316.6191699996
999256.5891699996
1000214.9991699996
1000330.9191699997
1000084.5891699996
999269.0091699996
998024.9391699997
997503.2991699997
997544.6991699997
995826.5991699996
996159.8691699996
995787.2691699996
996931.9791699996
999716.1291699996
998631.4491699997
1001581.1991699997
1002903.9291699997
1004611.6791699997
1006791.3891699996
1008269.3691699996
998726.6691699997
998347.8591699996
997681.3191699996
997439.1291699996
996840.8991699996
996758.0991699996
996056.3691699996
997499.1591699996
998509.3191699996
998490.6891699997
998877.7791699996
1000144.6191699996
997194.8691699996
1000585.5291699996
999211.0491699997
1002011.7591699996
999925.1991699997
1006890.7491699996
1008536.3991699996
1000635.2091699996
1001059.5591699997
1001078.1891699997
999749.2491699996
999243.6216099996
999618.5657749996
1000355.6686299996
999597.4993899995
1000014.6520399995
1000842.9338049995
999613.6232949995
999079.6557449995
998986.4196399995
998307.5484349995
1000601.1289699996
1001857.5559599996
1000486.7957849995
999561.9382849996
1000530.1591449996
1000576.2295049996
1000685.7500199996
1000627.3104399996
1000521.3210749995
1000908.7714699996
1001394.1212249995
1000588.2001399995
1000548.5604649995
1000462.8510249995
1000242.3218249995
1000470.6331499995
1000232.1340899996
1000612.6453549996
1000336.4458649997
999834.7773849996
1000146.5395699996
1001873.1968699995
1000206.5678649995
1000152.1985849995
1006522.9538149997
1000704.5337399996
1000553.4041099997
1001008.9446349996
1000878.5242899995
1000779.6141749995
1000746.8840699996
1000099.2041349995
1000081.4455099995
1000096.7071499996
1000036.4487699996
1000302.1804399996
1000692.8713099995
1001477.5812999995
995392.4716149995
996811.3373099995
1002444.8543349995
999216.0082349995
1000343.4797149996
998130.8110899995
1005246.6219399995
1002289.4383449996
1002497.8555899995
1002606.1623399996
1002560.8890299996
1003161.1555899996
1002963.1013999996
1002739.2171399996
1002558.2135499995
1002652.7601949995
1003362.4366949995
1003285.3316799995
994041.6727499994
996477.1004649994
1002582.3560499995
998518.8012049994
1000420.5841399995
1002565.9506549995
1001891.1175499995
1002481.2957049995
1002055.3527099994
1001984.3303949995
1002066.7683799994
1001511.1062249995
1001296.9151549995
1001701.4242249995
1001733.2427399996
1001123.3510799995
1000580.4702349994
1000717.0905399994
1000687.9905399994
999622.9305399994
999957.5805399994
1002064.4205399995
1001593.0005399995
1007901.8805399995
997734.3405399994
999072.9405399994
999125.3205399994
1000941.1605399995
1001523.1605399995
1000865.5005399995
999928.4805399994
998517.1305399995
1000731.6405399995
1000984.8105399994
998002.0605399994
997964.2305399994
998345.4405399994
994189.9605399994
1000309.6905399994
1000300.9605399994
1002029.5005399995
1002911.2305399994
1003921.0005399995
1009834.1205399995
1004796.1432949995
1005279.2062399994
1005787.0381599994
1006244.0094699995
1006267.3899949994
1006139.3404599994
1004243.5610599993
1003436.3651399993
1002479.4005349993
1003171.6674899993
1002734.6737649993
1003362.3405399993
1003595.8257549994
994844.4271749993
999011.3347599993
1002178.5723649993
1002822.2999049993
998161.4035299993
1017869.7289599993
1007476.2483149993
1007292.5474499994
1005408.5168049993
1006664.1688799993
1006973.7895899992
1005582.6589849993
1005322.5008349993
1006583.8026249992
1007972.5635649993
1008321.1916899993
1008267.2396649993
1010280.2276599992
1010109.0222799992
1010057.4773199992
1000014.0396899992
998627.2611499992
999762.8225499991
1001382.9600399991
1005029.544119999
1010967.9378999991
1016031.5197699991
1008589.034669999
1007755.4814999991
1007607.5596249991
1008006.098394999
1008680.876334999
1008721.513659999
1008677.660869999
1007694.5080749991
1009955.796899999
1009666.572569999
1008733.2485199991
1009171.7253849991
999137.625834999
998477.698194999
996659.452864999
1007002.0729849989
1010344.676709999
1018029.3427949989
1015877.026819999
1015357.0635849991
1014892.441339999
1017078.038244999
1017690.2334399989
1017342.307869999
1017940.162689999
1016266.116924999
1017779.873069999
1018293.0673049991
1018436.6707149991
1019653.0440249991
1019686.236054999
1015444.6623099991
1016194.918229999
1015933.385359999
1023050.9743449991
1017027.360059999
1017218.705394999
1016878.960344999
1017111.855784999
1016722.531124999
1017320.566434999
1016850.4112949991
1016912.9363449991
1017306.7018449991
1017690.136769999
1018677.581079999
1017928.7840499991
1019046.668104999
1018714.0816749991
1016364.179019999
1016457.896234999
1016070.952254999
1021603.0924299989
1016234.4986449989
1015944.9949949989
1016966.751759999
1017160.5970899989
1015655.2022649988
1014945.4493799988
1014601.6275099989
1014687.3256799988
1013967.6937899989
1014376.7626899988
1018319.1456349989
1017567.8218749989
1017235.0769199989
1017265.513304999
1021906.372629999
1017202.1177349989
1016961.4328199988
1016261.8682049989
1016797.5943699988
1016817.1896999988
1016107.9250499988
1015925.3916149988
1017223.5482349987
1016835.9833649988
1016962.8790049988
1017967.1243099987
1017337.7882649987
1016299.8834049987
1018846.9849549986
1018752.8286249987
1017867.6733499987
1017179.0686499987
1017774.6734499988
1015224.9199999988
1015785.9772899988
1016163.0772899988
1016175.6472899988
1017001.0772899988
1016422.8572899988
1015811.1172899988
1016200.7872899987
1015949.3872899988
1016179.8372899988
1017235.7172899988
1016427.0472899987
1017139.3472899988
1017223.0823649988
1017197.9875549988
1016398.0035999988
1016758.4380149988
1015942.4648449987
1014228.0227449987
1014466.0227449987
1014793.2727449987
1015855.7727449987
1016484.7727449987
1017585.5227449987
1017228.5227449987
1017173.2727449987
1017666.2727449987
1016767.4473599987
1016912.3428699988
1017348.6282149988
1016413.5532599988
1016949.1483699987
1017574.9842499988
1015267.8910149988
1017777.2051949988
1022470.7541749987
1026240.5802549988
1015264.9172849987
1015857.8772849987
1016381.0772849987
1016782.1972849987
1016965.3172849987
1015881.1324599987
1016239.4724599987
1015942.3124599986
1015693.2224599987
1016064.6724599986
1015767.5124599987
1015400.4324599986
1015264.9624599987
1019486.3824599987
1015763.1424599986
1016698.3224599987
1016230.7324599987
1022082.1624599986
1013512.5924599987
1014945.9524599987
1015382.9524599987
1015597.0824599987
1014893.5124599987
1015125.1224599987
1014976.5424599986
1016016.6024599987
1016527.8924599986
1016964.8924599986
1016536.6324599987
1016029.7124599987
1015784.9924599987
1016383.6824599986
1018642.9724599987
1017157.1724599986
1017018.7284849987
1016057.7540299987
1021935.3534549987
1028871.2160399987
1020395.2375199987
1018924.7090949987
1018871.3121549987
1020353.2253649987
1019867.0968849987
1019697.0488499986
1018425.0312499986
1018820.2849849986
1020660.7982199986
1020953.6692649985
1021974.5898249985
1022431.4192049986
1022539.9782299986
1019049.7817099986
1017002.2568949986
1016456.0131699987
1015820.9497449987
1018795.7241699987
1021993.9834499987
1021691.3840449987
1021991.2639299987
1021643.7235549986
1021313.9035099987
1021355.2437549987
1022715.5640099987
1023173.2630249987
1023191.9114949987
1022844.7399249987
1022539.7990599987
1023589.9581549987
1021777.4562099988
1022694.9961549988
1023657.2952099987
1014877.3217199987
1015422.0076199988
1018444.2709599987
1027739.1838199988
1027619.0573999987
1027599.8612949987
1026763.0852899987
1025996.8601499987
1023311.7058899987
1020823.9742599986
1022623.5352899986
1022273.3942499987
1019882.3837599987
1019867.2253849986
1019237.1876699986
1022142.1098249987
1018279.1524649985
