year,bb01_return_pct,pb07_return_pct,portfolio_50_50_pct
2018,3.0709853490626466,8.368051942859871,5.7195186459612595
2019,-22.765773245858366,11.215144714044964,-5.775314265906703
2020,21.31248424980464,-4.013543563846802,8.649470342978919
2021,21.408689029616838,7.0659899985011085,14.237339514058972
