date,baseline_equity,equal_weight_equity,risk_parity_equity,optimize_sharpe_equity
2019-07-17,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-18,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-19,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-22,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-23,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-24,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-25,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-26,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-29,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-30,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-07-31,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-01,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-02,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-05,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-07,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-08,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-13,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-14,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-15,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-16,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-19,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-20,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-21,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-22,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-23,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-26,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-27,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-28,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-29,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-08-30,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-09-04,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-09-05,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-09-09,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-09-10,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-09-12,1.1500829770305316,1.067231189773614,1.1490659441514008,1.2185497941714845
2019-09-13,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-16,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-17,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-18,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-19,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-20,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-23,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-24,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-25,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-26,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-27,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-09-30,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-01,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-04,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-07,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-09,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-10,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-14,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-15,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-16,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-18,1.114902745094406,1.0439127227365386,1.1140373338121021,1.1728245296442206
2019-10-21,1.0852121421589278,1.0240555146357548,1.084471494692097,1.134510441343179
2019-10-22,1.0852121421589278,1.0240555146357548,1.084471494692097,1.134510441343179
2019-10-23,1.0852121421589278,1.0240555146357548,1.084471494692097,1.134510441343179
2019-10-24,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-10-25,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-10-28,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-10-29,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-10-30,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-10-31,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-01,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-04,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-06,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-07,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-11,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-12,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-13,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-14,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-15,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-18,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-19,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-20,1.0577211472494619,0.9808192602571782,1.0567794842774545,1.1209739778159988
2019-11-21,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-11-22,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-11-25,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-11-27,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-11-28,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-11-29,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-02,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-03,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-04,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-06,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-09,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-11,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-12,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-13,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-16,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-17,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-18,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-19,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-20,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-23,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-24,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-25,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-26,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-27,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-30,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2019-12-31,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-01,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-06,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-07,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-09,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-10,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-13,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-14,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-15,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-16,1.076142706460386,0.9930208424207541,1.0751215398277938,1.144923351086776
2020-01-17,1.077964414615259,0.9958225064189963,1.076956079174801,1.1458362154558195
2020-01-20,1.077964414615259,0.9958225064189963,1.076956079174801,1.1458362154558195
2020-01-21,1.077964414615259,0.9958225064189963,1.076956079174801,1.1458362154558195
2020-01-22,1.077964414615259,0.9958225064189963,1.076956079174801,1.1458362154558195
2020-01-23,1.077964414615259,0.9958225064189963,1.076956079174801,1.1458362154558195
2020-01-24,1.077964414615259,0.9958225064189963,1.076956079174801,1.1458362154558195
2020-01-27,1.077964414615259,0.9958225064189963,1.076956079174801,1.1458362154558195
2020-01-28,1.077964414615259,0.9958225064189963,1.076956079174801,1.1458362154558195
2020-01-29,1.077964414615259,0.9958225064189963,1.076956079174801,1.1458362154558195
2020-01-30,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-01-31,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-03,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-04,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-06,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-07,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-10,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-11,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-12,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-13,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-14,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-17,1.0836924944874042,0.9996022169667591,1.0826591802006267,1.1533053555996842
2020-02-18,1.068138235135293,0.9756900336817754,1.0669954366030998,1.1455086975608162
2020-02-19,1.068138235135293,0.9756900336817754,1.0669954366030998,1.1455086975608162
2020-02-20,1.068138235135293,0.9756900336817754,1.0669954366030998,1.1455086975608162
2020-02-21,1.068138235135293,0.9756900336817754,1.0669954366030998,1.1455086975608162
2020-02-24,1.068138235135293,0.9756900336817754,1.0669954366030998,1.1455086975608162
2020-02-25,1.068138235135293,0.9756900336817754,1.0669954366030998,1.1455086975608162
2020-02-26,1.068138235135293,0.9756900336817754,1.0669954366030998,1.1455086975608162
2020-02-27,1.068138235135293,0.9756900336817754,1.0669954366030998,1.1455086975608162
2020-02-28,1.068138235135293,0.9756900336817754,1.0669954366030998,1.1455086975608162
2020-03-02,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-03,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-04,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-06,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-09,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-11,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-12,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-13,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-16,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-17,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-18,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-19,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-20,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-23,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-24,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-25,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-26,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-27,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-30,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-03-31,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-02,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-03,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-06,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-08,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-09,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-13,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-14,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-15,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-16,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-17,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-20,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-21,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-22,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-23,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-24,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-27,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-28,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-29,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-04-30,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-01,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-04,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-05,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-06,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-07,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-08,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-11,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-13,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-14,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-15,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-18,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-19,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-20,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-21,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-22,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-25,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-26,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-27,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-28,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-05-29,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-01,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-02,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-03,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-04,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-05,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-08,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-10,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-16,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-17,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-18,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-19,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-22,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-23,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-24,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-25,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-26,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-29,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-06-30,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-07-01,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-07-02,1.08656748927399,0.9877144535019295,1.0853418549154343,1.1697536932661599
2020-07-07,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-08,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-09,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-13,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-14,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-15,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-16,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-17,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-20,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-21,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-23,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-24,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-27,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-28,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-29,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-30,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-07-31,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-04,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-05,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-06,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-07,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-10,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-13,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-14,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-17,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-18,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-19,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-20,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-21,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-24,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-25,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-26,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-27,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-28,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-08-31,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-09-01,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-09-03,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-09-04,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-09-07,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-09-09,1.1203127431096591,1.038839786687403,1.1193187020493436,1.186864533054705
2020-09-10,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-11,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-14,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-15,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-16,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-17,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-18,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-21,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-22,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-23,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-24,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-25,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-28,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-29,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-09-30,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-10-01,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-10-02,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-10-06,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-10-07,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-10-08,1.1298267070905461,1.0451412696395286,1.1287916340332753,1.1992287552730008
2020-10-12,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-13,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-14,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-15,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-16,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-19,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-20,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-21,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-22,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-23,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-26,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-27,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-28,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-29,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-10-30,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-02,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-03,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-05,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-06,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-09,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-11,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-12,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-13,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-16,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-17,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-18,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-19,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-20,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-23,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-24,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-25,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-26,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-27,1.185567350006164,1.1310790008298448,1.1849267276471431,1.2270952971421962
2020-11-30,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-02,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-03,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-08,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-10,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-11,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-14,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-15,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-16,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-17,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-21,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-22,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-23,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-24,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-25,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-28,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-29,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-30,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2020-12-31,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
